"term","ontology","ID","Description","sig_count","up_count","down_count","mean_NES","sd_NES","mean_up_NES","sd_up_NES","mean_down_NES","sd_down_NES","consensus"
"BP: microautophagy","BP","GO:0016237","microautophagy",1,0,1,-1.76692945777697,NA,NA,NA,-1.76692945777697,NA,"down"
"BP: midbody abscission","BP","GO:0061952","midbody abscission",1,0,1,-1.95345367205625,NA,NA,NA,-1.95345367205625,NA,"down"
"BP: mitochondrial DNA metabolic process","BP","GO:0032042","mitochondrial DNA metabolic process",1,0,1,-2.08865753798948,NA,NA,NA,-2.08865753798948,NA,"down"
"BP: mitochondrial RNA modification","BP","GO:1900864","mitochondrial RNA modification",1,0,1,-1.9925074836355,NA,NA,NA,-1.9925074836355,NA,"down"
"BP: mitochondrial cytochrome c oxidase assembly","BP","GO:0033617","mitochondrial cytochrome c oxidase assembly",1,0,1,-1.87972834844689,NA,NA,NA,-1.87972834844689,NA,"down"
"BP: mitochondrial genome maintenance","BP","GO:0000002","mitochondrial genome maintenance",1,0,1,-2.06093229391202,NA,NA,NA,-2.06093229391202,NA,"down"
"BP: mitochondrial protein catabolic process","BP","GO:0035694","mitochondrial protein catabolic process",1,0,1,-1.77167277625289,NA,NA,NA,-1.77167277625289,NA,"down"
"BP: mitochondrial respiratory chain complex III assembly","BP","GO:0034551","mitochondrial respiratory chain complex III assembly",1,0,1,-2.03831423603895,NA,NA,NA,-2.03831423603895,NA,"down"
"BP: monocyte activation","BP","GO:0042117","monocyte activation",1,0,1,-1.71430115109696,NA,NA,NA,-1.71430115109696,NA,"down"
"BP: mucociliary clearance","BP","GO:0120197","mucociliary clearance",1,0,1,-1.87846066294687,NA,NA,NA,-1.87846066294687,NA,"down"
"BP: multicellular organismal-level water homeostasis","BP","GO:0050891","multicellular organismal-level water homeostasis",1,0,1,-1.63842347129255,NA,NA,NA,-1.63842347129255,NA,"down"
"BP: multivesicular body assembly","BP","GO:0036258","multivesicular body assembly",1,0,1,-1.70933245126972,NA,NA,NA,-1.70933245126972,NA,"down"
"BP: multivesicular body organization","BP","GO:0036257","multivesicular body organization",1,0,1,-1.68118766491394,NA,NA,NA,-1.68118766491394,NA,"down"
"BP: muscle atrophy","BP","GO:0014889","muscle atrophy",1,0,1,-1.64555545581099,NA,NA,NA,-1.64555545581099,NA,"down"
"BP: natural killer cell activation involved in immune response","BP","GO:0002323","natural killer cell activation involved in immune response",1,0,1,-1.74787616617807,NA,NA,NA,-1.74787616617807,NA,"down"
"BP: negative regulation of ERK1 and ERK2 cascade","BP","GO:0070373","negative regulation of ERK1 and ERK2 cascade",1,0,1,-1.53387797797907,NA,NA,NA,-1.53387797797907,NA,"down"
"BP: negative regulation of JUN kinase activity","BP","GO:0043508","negative regulation of JUN kinase activity",1,0,1,-1.83544758885146,NA,NA,NA,-1.83544758885146,NA,"down"
"BP: negative regulation of PERK-mediated unfolded protein response","BP","GO:1903898","negative regulation of PERK-mediated unfolded protein response",1,0,1,-1.70583735716821,NA,NA,NA,-1.70583735716821,NA,"down"
"BP: negative regulation of TORC1 signaling","BP","GO:1904262","negative regulation of TORC1 signaling",1,0,1,-1.96691095094525,NA,NA,NA,-1.96691095094525,NA,"down"
"BP: negative regulation of activin receptor signaling pathway","BP","GO:0032926","negative regulation of activin receptor signaling pathway",1,0,1,-1.65222297276727,NA,NA,NA,-1.65222297276727,NA,"down"
"BP: negative regulation of astrocyte differentiation","BP","GO:0048712","negative regulation of astrocyte differentiation",1,0,1,-1.89236478988698,NA,NA,NA,-1.89236478988698,NA,"down"
"BP: negative regulation of bone remodeling","BP","GO:0046851","negative regulation of bone remodeling",1,0,1,-1.87190134171743,NA,NA,NA,-1.87190134171743,NA,"down"
"BP: negative regulation of bone resorption","BP","GO:0045779","negative regulation of bone resorption",1,0,1,-1.69762569963947,NA,NA,NA,-1.69762569963947,NA,"down"
"BP: negative regulation of chemotaxis","BP","GO:0050922","negative regulation of chemotaxis",1,0,1,-1.66534402601644,NA,NA,NA,-1.66534402601644,NA,"down"
"BP: negative regulation of establishment of protein localization","BP","GO:1904950","negative regulation of establishment of protein localization",1,0,1,-1.65128016122127,NA,NA,NA,-1.65128016122127,NA,"down"
"BP: negative regulation of excitatory postsynaptic potential","BP","GO:0090394","negative regulation of excitatory postsynaptic potential",1,0,1,-1.76999885535924,NA,NA,NA,-1.76999885535924,NA,"down"
"BP: negative regulation of fatty acid oxidation","BP","GO:0046322","negative regulation of fatty acid oxidation",1,0,1,-1.612490525079,NA,NA,NA,-1.612490525079,NA,"down"
"BP: negative regulation of inclusion body assembly","BP","GO:0090084","negative regulation of inclusion body assembly",1,0,1,-1.69301760599311,NA,NA,NA,-1.69301760599311,NA,"down"
"BP: negative regulation of interleukin-1 beta production","BP","GO:0032691","negative regulation of interleukin-1 beta production",1,0,1,-1.57921761663838,NA,NA,NA,-1.57921761663838,NA,"down"
"BP: negative regulation of interleukin-1 production","BP","GO:0032692","negative regulation of interleukin-1 production",1,0,1,-1.7058225480756,NA,NA,NA,-1.7058225480756,NA,"down"
"BP: negative regulation of intrinsic apoptotic signaling pathway","BP","GO:2001243","negative regulation of intrinsic apoptotic signaling pathway",1,0,1,-1.52961878003078,NA,NA,NA,-1.52961878003078,NA,"down"
"BP: negative regulation of lipopolysaccharide-mediated signaling pathway","BP","GO:0031665","negative regulation of lipopolysaccharide-mediated signaling pathway",1,0,1,-1.77297078063677,NA,NA,NA,-1.77297078063677,NA,"down"
"BP: negative regulation of macrophage derived foam cell differentiation","BP","GO:0010745","negative regulation of macrophage derived foam cell differentiation",1,0,1,-1.80437901861817,NA,NA,NA,-1.80437901861817,NA,"down"
"BP: negative regulation of mitochondrial membrane permeability","BP","GO:0035795","negative regulation of mitochondrial membrane permeability",1,0,1,-1.77747365170612,NA,NA,NA,-1.77747365170612,NA,"down"
"BP: negative regulation of organelle assembly","BP","GO:1902116","negative regulation of organelle assembly",1,0,1,-1.73786883940933,NA,NA,NA,-1.73786883940933,NA,"down"
"BP: negative regulation of protein serine/threonine kinase activity","BP","GO:0071901","negative regulation of protein serine/threonine kinase activity",1,0,1,-1.77869473735678,NA,NA,NA,-1.77869473735678,NA,"down"
"BP: negative regulation of response to oxidative stress","BP","GO:1902883","negative regulation of response to oxidative stress",1,0,1,-1.70538595965654,NA,NA,NA,-1.70538595965654,NA,"down"
"BP: negative regulation of small molecule metabolic process","BP","GO:0062014","negative regulation of small molecule metabolic process",1,0,1,-1.72572780484423,NA,NA,NA,-1.72572780484423,NA,"down"
"BP: negative regulation of sprouting angiogenesis","BP","GO:1903671","negative regulation of sprouting angiogenesis",1,0,1,-1.65909730143775,NA,NA,NA,-1.65909730143775,NA,"down"
"BP: negative regulation of stem cell differentiation","BP","GO:2000737","negative regulation of stem cell differentiation",1,0,1,-1.91419783186198,NA,NA,NA,-1.91419783186198,NA,"down"
"BP: negative regulation of striated muscle cell apoptotic process","BP","GO:0010664","negative regulation of striated muscle cell apoptotic process",1,0,1,-1.77126214649262,NA,NA,NA,-1.77126214649262,NA,"down"
"BP: negative regulation of tissue remodeling","BP","GO:0034104","negative regulation of tissue remodeling",1,0,1,-1.87862177538439,NA,NA,NA,-1.87862177538439,NA,"down"
"BP: neural crest formation","BP","GO:0014029","neural crest formation",1,0,1,-1.74473667591057,NA,NA,NA,-1.74473667591057,NA,"down"
"BP: nodal signaling pathway","BP","GO:0038092","nodal signaling pathway",1,0,1,-2.0487505115201,NA,NA,NA,-2.0487505115201,NA,"down"
"BP: non-lytic viral release","BP","GO:0046753","non-lytic viral release",1,0,1,-1.76391956448505,NA,NA,NA,-1.76391956448505,NA,"down"
"BP: non-proteinogenic amino acid biosynthetic process","BP","GO:0170043","non-proteinogenic amino acid biosynthetic process",1,0,1,-1.61894096347571,NA,NA,NA,-1.61894096347571,NA,"down"
"BP: non-proteinogenic amino acid metabolic process","BP","GO:0170041","non-proteinogenic amino acid metabolic process",1,0,1,-1.55315653062281,NA,NA,NA,-1.55315653062281,NA,"down"
"BP: nose development","BP","GO:0043584","nose development",1,0,1,-1.67830279012878,NA,NA,NA,-1.67830279012878,NA,"down"
"BP: nuclear mRNA surveillance","BP","GO:0071028","nuclear mRNA surveillance",1,0,1,-2.0151120173963,NA,NA,NA,-2.0151120173963,NA,"down"
"BP: nuclear membrane organization","BP","GO:0071763","nuclear membrane organization",1,0,1,-1.66821011413772,NA,NA,NA,-1.66821011413772,NA,"down"
"BP: nuclear receptor-mediated steroid hormone signaling pathway","BP","GO:0030518","nuclear receptor-mediated steroid hormone signaling pathway",1,0,1,-1.57031497045717,NA,NA,NA,-1.57031497045717,NA,"down"
"BP: nucleobase-containing compound catabolic process","BP","GO:0034655","nucleobase-containing compound catabolic process",1,0,1,-1.35624765862051,NA,NA,NA,-1.35624765862051,NA,"down"
"BP: nucleolar chromatin organization","BP","GO:1990700","nucleolar chromatin organization",1,0,1,-1.90122361415114,NA,NA,NA,-1.90122361415114,NA,"down"
"BP: nucleophagy","BP","GO:0044804","nucleophagy",1,0,1,-1.80401680572398,NA,NA,NA,-1.80401680572398,NA,"down"
"BP: nucleoside bisphosphate metabolic process","BP","GO:0033865","nucleoside bisphosphate metabolic process",1,0,1,-1.63145169039324,NA,NA,NA,-1.63145169039324,NA,"down"
"BP: nucleoside transport","BP","GO:0015858","nucleoside transport",1,0,1,-1.63432348504289,NA,NA,NA,-1.63432348504289,NA,"down"
"BP: nucleotide-sugar transmembrane transport","BP","GO:0015780","nucleotide-sugar transmembrane transport",1,0,1,-1.72941040653123,NA,NA,NA,-1.72941040653123,NA,"down"
"BP: odontoblast differentiation","BP","GO:0071895","odontoblast differentiation",1,0,1,-1.86635082766309,NA,NA,NA,-1.86635082766309,NA,"down"
"BP: organelle localization by membrane tethering","BP","GO:0140056","organelle localization by membrane tethering",1,0,1,-1.98040845705693,NA,NA,NA,-1.98040845705693,NA,"down"
"BP: osteoclast development","BP","GO:0036035","osteoclast development",1,0,1,-1.72709847207927,NA,NA,NA,-1.72709847207927,NA,"down"
"BP: otic vesicle morphogenesis","BP","GO:0071600","otic vesicle morphogenesis",1,0,1,-1.69587176274517,NA,NA,NA,-1.69587176274517,NA,"down"
"BP: oxaloacetate metabolic process","BP","GO:0006107","oxaloacetate metabolic process",1,0,1,-1.87397334069213,NA,NA,NA,-1.87397334069213,NA,"down"
"BP: parturition","BP","GO:0007567","parturition",1,0,1,-1.6754026079099,NA,NA,NA,-1.6754026079099,NA,"down"
"BP: peptidyl-tyrosine dephosphorylation","BP","GO:0035335","peptidyl-tyrosine dephosphorylation",1,0,1,-1.79477649146835,NA,NA,NA,-1.79477649146835,NA,"down"
"BP: phosphatidylinositol phosphate biosynthetic process","BP","GO:0046854","phosphatidylinositol phosphate biosynthetic process",1,0,1,-1.6908870178694,NA,NA,NA,-1.6908870178694,NA,"down"
"BP: phosphatidylinositol-3-phosphate biosynthetic process","BP","GO:0036092","phosphatidylinositol-3-phosphate biosynthetic process",1,0,1,-1.8930603234604,NA,NA,NA,-1.8930603234604,NA,"down"
"BP: piRNA processing","BP","GO:0034587","piRNA processing",1,0,1,-1.70300558070009,NA,NA,NA,-1.70300558070009,NA,"down"
"BP: pigment accumulation","BP","GO:0043476","pigment accumulation",1,0,1,-1.69210958152724,NA,NA,NA,-1.69210958152724,NA,"down"
"BP: pigment biosynthetic process","BP","GO:0046148","pigment biosynthetic process",1,0,1,-1.66393940554957,NA,NA,NA,-1.66393940554957,NA,"down"
"BP: polarized epithelial cell differentiation","BP","GO:0030859","polarized epithelial cell differentiation",1,0,1,-1.70034750268084,NA,NA,NA,-1.70034750268084,NA,"down"
"BP: poly(A)+ mRNA export from nucleus","BP","GO:0016973","poly(A)+ mRNA export from nucleus",1,0,1,-1.75164970292881,NA,NA,NA,-1.75164970292881,NA,"down"
"BP: polyamine metabolic process","BP","GO:0006595","polyamine metabolic process",1,0,1,-1.79912279399972,NA,NA,NA,-1.79912279399972,NA,"down"
"BP: polyketide metabolic process","BP","GO:0030638","polyketide metabolic process",1,0,1,-1.67567912401194,NA,NA,NA,-1.67567912401194,NA,"down"
"BP: polyprenol metabolic process","BP","GO:0016093","polyprenol metabolic process",1,0,1,-1.91336631619102,NA,NA,NA,-1.91336631619102,NA,"down"
"BP: polysaccharide biosynthetic process","BP","GO:0000271","polysaccharide biosynthetic process",1,0,1,-1.55719052044198,NA,NA,NA,-1.55719052044198,NA,"down"
"BP: polysaccharide catabolic process","BP","GO:0000272","polysaccharide catabolic process",1,0,1,-1.79406718965794,NA,NA,NA,-1.79406718965794,NA,"down"
"BP: porphyrin-containing compound biosynthetic process","BP","GO:0006779","porphyrin-containing compound biosynthetic process",1,0,1,-2.11754899088308,NA,NA,NA,-2.11754899088308,NA,"down"
"BP: porphyrin-containing compound metabolic process","BP","GO:0006778","porphyrin-containing compound metabolic process",1,0,1,-2.01173472949149,NA,NA,NA,-2.01173472949149,NA,"down"
"BP: positive regulation by host of viral transcription","BP","GO:0043923","positive regulation by host of viral transcription",1,0,1,-1.92792895097513,NA,NA,NA,-1.92792895097513,NA,"down"
"BP: positive regulation of ERAD pathway","BP","GO:1904294","positive regulation of ERAD pathway",1,0,1,-1.74945725344021,NA,NA,NA,-1.74945725344021,NA,"down"
"BP: positive regulation of RIG-I signaling pathway","BP","GO:1900246","positive regulation of RIG-I signaling pathway",1,0,1,-1.8170895757857,NA,NA,NA,-1.8170895757857,NA,"down"
"BP: positive regulation of Rac protein signal transduction","BP","GO:0035022","positive regulation of Rac protein signal transduction",1,0,1,-1.67770151521491,NA,NA,NA,-1.67770151521491,NA,"down"
"BP: positive regulation of T-helper 17 cell differentiation","BP","GO:2000321","positive regulation of T-helper 17 cell differentiation",1,0,1,-1.92042031985437,NA,NA,NA,-1.92042031985437,NA,"down"
"BP: positive regulation of TOR signaling","BP","GO:0032008","positive regulation of TOR signaling",1,0,1,-2.08632723779479,NA,NA,NA,-2.08632723779479,NA,"down"
"BP: positive regulation of autophagy of mitochondrion","BP","GO:1903599","positive regulation of autophagy of mitochondrion",1,0,1,-1.80563042071351,NA,NA,NA,-1.80563042071351,NA,"down"
"BP: positive regulation of axonogenesis","BP","GO:0050772","positive regulation of axonogenesis",1,0,1,-1.61091186587396,NA,NA,NA,-1.61091186587396,NA,"down"
"BP: positive regulation of bone resorption","BP","GO:0045780","positive regulation of bone resorption",1,0,1,-1.60673528882694,NA,NA,NA,-1.60673528882694,NA,"down"
"BP: positive regulation of branching involved in ureteric bud morphogenesis","BP","GO:0090190","positive regulation of branching involved in ureteric bud morphogenesis",1,0,1,-1.75460922760016,NA,NA,NA,-1.75460922760016,NA,"down"
"BP: positive regulation of cardiac muscle hypertrophy","BP","GO:0010613","positive regulation of cardiac muscle hypertrophy",1,0,1,-1.63811714094375,NA,NA,NA,-1.63811714094375,NA,"down"
"BP: positive regulation of catabolic process","BP","GO:0009896","positive regulation of catabolic process",1,0,1,-1.59278857912836,NA,NA,NA,-1.59278857912836,NA,"down"
"BP: positive regulation of cell size","BP","GO:0045793","positive regulation of cell size",1,0,1,-1.83273474996491,NA,NA,NA,-1.83273474996491,NA,"down"
"BP: positive regulation of cholesterol efflux","BP","GO:0010875","positive regulation of cholesterol efflux",1,0,1,-1.72175356804354,NA,NA,NA,-1.72175356804354,NA,"down"
"BP: positive regulation of cyclin-dependent protein kinase activity","BP","GO:1904031","positive regulation of cyclin-dependent protein kinase activity",1,0,1,-1.73146215547066,NA,NA,NA,-1.73146215547066,NA,"down"
"BP: positive regulation of cyclin-dependent protein serine/threonine kinase activity","BP","GO:0045737","positive regulation of cyclin-dependent protein serine/threonine kinase activity",1,0,1,-1.66763681348108,NA,NA,NA,-1.66763681348108,NA,"down"
"BP: positive regulation of double-strand break repair via nonhomologous end joining","BP","GO:2001034","positive regulation of double-strand break repair via nonhomologous end joining",1,0,1,-1.63663447696743,NA,NA,NA,-1.63663447696743,NA,"down"
"BP: positive regulation of fatty acid beta-oxidation","BP","GO:0032000","positive regulation of fatty acid beta-oxidation",1,0,1,-1.71410310719679,NA,NA,NA,-1.71410310719679,NA,"down"
"BP: positive regulation of fatty acid oxidation","BP","GO:0046321","positive regulation of fatty acid oxidation",1,0,1,-1.67738699678446,NA,NA,NA,-1.67738699678446,NA,"down"
"BP: positive regulation of isotype switching","BP","GO:0045830","positive regulation of isotype switching",1,0,1,-1.84647529346945,NA,NA,NA,-1.84647529346945,NA,"down"
"BP: positive regulation of lamellipodium organization","BP","GO:1902745","positive regulation of lamellipodium organization",1,0,1,-1.82803457289323,NA,NA,NA,-1.82803457289323,NA,"down"
"BP: positive regulation of long-term synaptic potentiation","BP","GO:1900273","positive regulation of long-term synaptic potentiation",1,0,1,-2.0307932239647,NA,NA,NA,-2.0307932239647,NA,"down"
"BP: positive regulation of macrophage differentiation","BP","GO:0045651","positive regulation of macrophage differentiation",1,0,1,-1.79903975699372,NA,NA,NA,-1.79903975699372,NA,"down"
"BP: positive regulation of mesenchymal cell proliferation","BP","GO:0002053","positive regulation of mesenchymal cell proliferation",1,0,1,-1.74937144617891,NA,NA,NA,-1.74937144617891,NA,"down"
"BP: positive regulation of mitophagy","BP","GO:1901526","positive regulation of mitophagy",1,0,1,-1.69888157988457,NA,NA,NA,-1.69888157988457,NA,"down"
"BP: positive regulation of muscle hypertrophy","BP","GO:0014742","positive regulation of muscle hypertrophy",1,0,1,-1.63811714094375,NA,NA,NA,-1.63811714094375,NA,"down"
