"gene_id","gene_name","isoform_id","condition_1","condition_2","IF_condition_1","IF_condition_2","dIF","isoform_switch_q_value","direction"
"FILIP1L","FILIP1L","ENST00000383694","Control","FRDA",0.775533333333333,0.9351,0.159566666666667,0.00166878766371809,"Higher in FRDA"
"ANKS3","ANKS3","ENST00000592698","Control","FRDA",0,0.144166666666667,0.144166666666667,0.00167518492256312,"Higher in FRDA"
"COL9A2","COL9A2","ENST00000466267","Control","FRDA",0.3223,0,-0.3223,0.00167518492256312,"Higher in Control"
"FGD5-AS1","FGD5-AS1","ENST00000665449","Control","FRDA",0.391966666666667,0.237733333333333,-0.154233333333333,0.00170799119870209,"Higher in Control"
"ZNF702P","ZNF702P","ENST00000600425","Control","FRDA",0.0189666666666667,0.533533333333333,0.514566666666667,0.00177043288936868,"Higher in FRDA"
"ARHGEF2","ARHGEF2","ENST00000497907","Control","FRDA",0.1406,0,-0.1406,0.00177245134222035,"Higher in Control"
"GFER","GFER","ENST00000569451","Control","FRDA",0,0.260466666666667,0.260466666666667,0.0017892729030285,"Higher in FRDA"
"PIK3C2B","PIK3C2B","ENST00000367187","Control","FRDA",0.162933333333333,0.360033333333333,0.1971,0.00184944251237577,"Higher in FRDA"
"ANXA5","ANXA5","ENST00000296511","Control","FRDA",0.3365,0.5065,0.17,0.00190706872476572,"Higher in FRDA"
"TOP2B","TOP2B","ENST00000413971","Control","FRDA",0.151833333333333,0.279733333333333,0.1279,0.00191978826908134,"Higher in FRDA"
"EFCAB2","EFCAB2","ENST00000447569","Control","FRDA",0.3148,0,-0.3148,0.00207447974970334,"Higher in Control"
"NEO1","NEO1","ENST00000560262","Control","FRDA",0.146766666666667,0.262933333333333,0.116166666666667,0.00207447974970334,"Higher in FRDA"
"SLC50A1","SLC50A1","ENST00000368404","Control","FRDA",0,0.340166666666667,0.340166666666667,0.00207611743910819,"Higher in FRDA"
